Business Name,Email,Phone,Fax,Web Site,City,Latitude,Longitude
Tipi Mountain Eco-Cultural Services Ltd,megan@tipimountain.com,250-420-2724,250-489-4142,http://tmecs.tipimountain.com/,Cranbrook,49.5080556,-115.7469444
Tipi Mountain Native Plants Ltd.,info@tipimountain.com,250-427-7010,250-427-7012,http://www.tipimountain.com,Cranbrook,49.5080556,-115.7469444
TJC Consulting Ltd,jcampbell@tjcconsulting.ca,250-900-6602,,http://www.tjcconsulting.ca,Victoria ,48.4263467,-123.3545276
Tk'eml ºps Petro Canada,calvin.bagshaw@kib.ca,250-377-8684,,,Kamloops,50.6817961,-120.2977894
Tk'emlups Carwash,carwash@kib.ca,250-828-6877,,http://www.tkemlupsbusiness.ca/businesses/tk-emlups-car-wash,Kamloops,50.68081,-120.2975914
Tk'emlups Forestry Corp.,jmcgrath@kib.ca,250-314-1597,,http://tkemlups.ca/tkemlups-forestry-corp/,Kamloops,50.6803744,-120.2947475
Tla'Amin Timber Products,clint.williams@sliammon.bc.ca,604-483-9696,,http://www.sliammonfirstnation.com/forestry/,Powell River,49.8981532,-124.607871
Tobacco Plains Duty Free,manager@tobaccoplainsdutyfree.com,250-887-3203,250-887-3293,,Grasmere,49.1176941,-115.0902697
Tobacco Plains Sawmill,hmoore@tobaccoplains.org,250-887-3461 x 3409,250-887-3424,,Grasmere,49.0939948,-115.0817675
Tomahawk Industrial Services,pierrewelder@hotmail.com,250-328-2365,,,Penticton,49.5008334,-119.5938889
Toncar Contracting,toncar1967@yahoo.com,250-838-0369,,,Enderby,50.5991048,-119.1779446
Toolcomm Technology Inc.,kevin@toolcomm.com,250-412-9639,,http://www.toolcomm.com,North Vancouver,49.3242006,-123.1225274
Toosey Enterprise,isabel_dodd@hotmail.com,250-659-5655,250-659-5601,,Riske,51.9686111,-122.5283333
Top Notch Oilfield Contracting Ltd.,tnoc.ltd@gmail.com,250-261-3814,250-827-3026,,Fort St John,56.2525,-120.8466667
Top of the Line Catering,carmenalec@hotmail.com,250-691-1997,,,Burns Lake,54.2266699,-125.7653057
Toppers Truck Accessories,sales@showcasetruckaccessories.com,604-533-3733,,http://www.showcasetruckaccessories.com/,Langley,49.1094217,-122.6784248
Toquaht Development LP,noahp@toquaht.ca,250-726-4230,,http://www.toquaht.ca/operating-companies/,Ucluelet,48.9447204,-125.5565291
Toquaht Enterprises,noahp@toquaht.ca,250-726-4230,,http://www.toquaht.ca/operating-companies/,Ucluelet,48.9447204,-125.5565291
Toquaht Management LP,noahp@toquaht.ca,250-726-4230,,,Ucluelet,48.9447204,-125.5565291
Totem Sawmill Limited Partnership ,rhart@nndc.ca,250-799-0033 ,250-799-0035 ,http://www.nndc.ca,Bella Coola,52.364779,-126.708994
Transformation: Social and Economic Development,cawaaknis@me.com,250-508-1778,,http://www.transformationinternational.ca/,Saanichton,48.5924878,-123.390269
Transglobal Business Group Inc,michaudj@telus.net,250-751-1555,250-751-1555,http://transglobalbusinessgroup.com,Nanaimo,49.2323896,-123.9973065
Transglobal Business Group Inc.,info@transglobalbusinessgroup.ca,250-751-1555,,http://transglobalbusinessgroup.ca,Nanaimo,49.2309328,-123.9983789
Trapper's Gas Bar,trappersgas_store@hotmail.ca,250-697-2212,250-697-2203,,Granisle,54.8847223,-126.2066667
Tri Town Theatre,tritown@gitanmaax.com,250-842-5442,250-842-6364,http://www.gitanmaax.com/SitePages/TriTown.aspx,Hazelton ,55.255925,-127.6759144
Tribal Resources Investment Corporation,,,,http://www.tricorp.ca/index.php/Home,Prince Rupert,54.3138082,-130.3251824
Tribal Tech Media,phillipjstewart@gmail.com,250-842-5985,,http://tribaltechmedia.net,Hazelton,55.2548836,-127.6666336
Triple H Bobcat,dehaugan@citywest.ca,250-638-7174,,,Thornhill,54.4914421,-128.58085
Triton Environmental Consultants Ltd. JV,,,,http://www.triton-env.com/,Terrace,54.5180018,-128.5849827
Tronson Logging Ltd,tronsonlogging@live.ca,778-754-5653,,,Westbank,49.8436226,-119.6169881
TSAA Resource Management Ltd.,gjennings@tsaarm.ca,250-318-8114,250-372-9213,http://www.tsaarm.ca,Kamloops,50.6649337,-120.3657445
Tsa-Kwa-Luten Lodge,info@capemudgeresort.bc.ca,250-285-2042,,http://www.capemudgeresort.bc.ca/,Quathiaski Cove,50.05,-125.2166667
T'SALA SALON SPA,info@tsalasalonspa.com,604-770-4777,,http://www.tsalasalonspa.com/,"West Vancouver,",49.3222233,-123.1211789
Tsaqwa Consulting,tsaqwaconsulting@hotmail.com,250-377-1434,,,Kamloops,50.6868045,-120.2916112
Tsawaysia,tsawaysia@gmail.com,604-897-1421,,http://www.tsawaysia.com/,Squamish,49.6914149,-123.147779
Tsawwassen First Nation Construction / Garda Joint Venture,,604-717-5580,,,Tsawwassen,49.0353837,-123.097252
Tsawwassen First Nation Construction / Matcon Civil Joint Venturee,adam@matconcivil.com,604-530-1402,604-534-1900,http://www.tmjv.ca,Langley,49.083301,-122.5827523
Tsawwassen First Nation Construction / Wales McLelland Joint Venture,info@walesmclelland.com,604-638-1212,,http://www.walesmclelland.com/blog/tfnwm-joint-venture,Burnaby,49.2009464,-122.984044
Tse Kya Development Corporation ,vernon@hagwilget.com,250-842-6258 ,250-842-6924 ,http://www.hagwilget.com,New Hazelton,55.2433334,-127.5869444
Ts'elxweyéqw Tribe Management Limited,reception@ttml.ca,604-824-2692,,http://www.ttml.ca/,Chilliwack,49.1347378,-121.9598039
T'seneglobe Media Inc.,loverin@tsenaglobe.com,604-842-9809,,http://www.tsenaglobe.com,North Vancouver,49.3053507,-122.9700469
Tseshaht Economic Development Corporation,canderson@tseshaht.com,250-724-1225,,,Port Alberni,49.2667771,-124.8492185
Tseshaht Forestry Corporation,canderson@tseshaht.com,250-724-1225,,,Port Alberni,49.2667771,-124.8492185
Tseshaht Market,claudine@tseshahtmarket.ca,250-724-3944,,http://www.tseshahtmarket.ca/,Port Alberni,49.273286,-124.874742
Tsetsaut Ventures,darlene-simpson@hotmail.com,250-842-5651,,,New Hazelton,55.247568,-127.591593
Tsi Del Del Development Corporation,financeclerk@tsideldel.org,250-481-3335,,,Chilanko Forks,52.1166667,-124.0666667
Tsi Del Del Enterprises Ltd,,250-392-7802,,,Williams Lake,52.1268161,-122.1433625
Tsleil-watuth Development,lori@twnecdev.com,604-924-2338,604-924-2339,http://www.twnation.ca/en/Government/Departments/Economic%20Development.aspx,North Vancouver,49.3119628,-122.9789295
Tsuma-as Tseafoods,rick@hupacasath.ca,250-724-1232,,,Port Alberni,49.2344445,-124.8058333
Tuckkiowhum Restaurant,bbarband@uniserve.com,604-867-8844,,http://bostonbarfirstnation.com,Boston Bar,49.8666667,-121.4333333
Tuckkwiowhum Interpretive Village,bbarbandd@uniserve.com,604-867-8844,,http://www.tuckkwiowhumvillage.com/,Boston Bar,49.8666667,-121.4333333
Turtle Island Connections,info@turtleislandconnections.ca,250.710.7685,,https://www.turtleislandconnections.ca,Duncan,48.7633914,-123.7137629
Turtle Island Consulting Services Inc.,info@turtleislandconsulting.ca,250-656-1076,250-656-1076,http://www.turtleislandconsulting.ca/,North Saanich,48.6222827,-123.4226188
Turtle's Tire Shop,,250-771-3405,,,Dease Lake,58.4333334,-130.0241667
Tuta Marina and Campground,tutamarina@cablerocket.com,250-283-7550,,http://www.tutamarina.com,Gold River,49.780563,-126.0539736
Tuytaxun General Store Ltd. ,,250-753-4214,,,Nanaimo,49.1494028,-123.9293854
Tweety's Indian Tacos,,,,,Agassiz,49.0606458,-122.3209549
Twin Lakes Logging Ltd.,msimms1@telus.net,250-842-6254,,,New Hazelton,55.2442956,-127.5912654
Twin Sisters Native Plants Nursery,susan.davis@westmo.org,250-778-2244,,,Moberly Lake ,55.830416,-121.781969
TWN Wind Power Inc,info@twnwindpower.com,1-800-930-1782,,http://www.twnation.ca/en/Business/TWN%20Wind%20Power.aspx,North Vancouver,49.3119628,-122.9789295
Two Worlds Consulting Ltd. ,info@twoworldsconsulting.com,1 (778) 400-3499,,https://www.twoworldsconsulting.com/,Victoria,48.42464,-123.368931
Tyco SimplexGrinell Haisla JV,,,,http://www.simplexgrinnell.com/ENUS/TrainingAndEducation/Pages/InYourNeighborhood.aspx,Kitimat Village,53.9748438,-128.645748
Tyex Contracting,joycejoe@telus.net,,,,Sechelt,49.4856821,-123.7511343
Tzoonie Wilderness Resort,info@tzoonie.com,604-885-9802,,http://www.tzoonie.com/,Sechelt,49.47314391,-123.7535465
Tzouhalem Forestry Ltd.,,250-715-7183,250-748-3725,,Duncan,48.7806189,-123.6576438
Uchuck Forestry Services,warrenrobinson.uchucklesaht@gmail.com,250-730-1996,,,Kildonan,49.0207289,-125.0397038
Uchucklesaht Capital Assests,scott.coulson@uchucklesaht.ca,250-724-1832,250-724-1806,,Port Alberni,49.2344445,-124.8058333
Uchucklesaht Forestry LP,scott.coulson@uchucklesaht.ca,250-724-1832,250-724-1806,,Port Alberni,49.2344445,-124.8058333
Uchucklesaht Retail Operations LP,scott.coulson@uchucklesaht.ca,250-724-1832,250-724-1806,,Port Alberni,49.2344445,-124.8058333
Ucluth Development Corporation,udcea@ukeecable.net,250-726-3499,250-726-3494,http://www.ucluth.ca/,Ucluelet,48.9427778,-125.5461111
U'mista Cultural Centre,info@umista.ca,250-974-5403,,http://www.umista.ca,Alert Bay ,50.5919914,-126.9332733
UNIB Forestry,nrtech1@uppernicola.com,250-350-3342,,http://uppernicola.com/programs-services/natural-resources/,Douglas Lake,50.141914,-120.282374
Unity Clothing Inc.,unityclothing@gmail.com,604-988-8700,,http://www.unityclothing.ca/index.php,North Vancouver,49.3103825,-123.0792173
Universal Rhythm,universalrhythm@live.ca,250-320-0779,,http://universalrhythm.webs.com/,Kamloops,50.6795051,-120.2354238
Upnit Power Corporation,steve@hupacasath.ca,250-724-4041,250-724-1232,http://hupacasath.ca/upnit-power/,Port Alberni,49.2344445,-124.8058333
Urban Indian Productions Inc,djkwe@hotmail.com,778-985-8155,,http://www.urbanindianproductions.com,Vancouver,49.2596561,-123.1449474
Vancouver Island Limousine,info@vancouverislandlimo.com,250-720-1750,,http://www.vancouverislandlimo.com/,Port Alberni,49.2344445,-124.8058333
Vedder Crossing Management Partnership,james@tzeachten.ca,604-858-3888,604-858-3382,,Chilliwack,49.1113285,-121.9513327
Venthom Holdings Ltd,venthom1@yahoo.ca,250-485-2453 or 250-469-1655,,,Oliver,49.1825,-119.5508333
Veridis Plumbing & Heating Ltd.,veridisplumbing@me.com,250-709-5796,250-929-8985,http://www.veridisplumbing.com,Mill Bay,48.643493,-123.5578999
Vero Management Inc,gail.murray@gmail.com,250-740-3954,250-740-3974,http://gailmurray.ca/,Nanaimo,49.1609813,-123.9338051
Versa Scaffolding Systems Ltd.,rbarron50@gmail.com,604-812-1626,,,North Vancouver,49.3447226,-123.0616982
Vertex Land Solutions Inc.,vertexls@telus.net,604-525-9408,604-525-9408,,Nanaimo,49.235879,-123.9979889
Vic Van Isle Construction Ltd.,reception@vicvanislegroup.com,250-837-2919,250-837-6145,http://www.vicvanislegroup.com/,Revelstoke,50.9946019,-118.1726542
Vickers and Associates ,matt@mattvickers.com,604-210-1483,,http://www.mattvickers.com,West Vancouver ,49.3251879,-123.1358334
Vickie's A Little Off The Top Landscaping,vickiesalittleoffthetop@gmail.com,250-936-8308,,https://www.facebook.com/pages/Vickies-A-Little-Off-The-Top-Landscaping/239527609441108?sk=info&tab=page_info,Merritt,50.030133,-120.8569985
Victor Harry - Artist,rosenvic1@gmail.com,604-316-6445,,,Chilliwack,49.1389788,-121.9421122
ViGold & Associates,vigold@shaw.ca,250-729-1314,,,Lantzville,49.2505556,-124.0744444
Virtual Broadcast Network,wayne@virtualbroadcastnetwork.com,604-316-8901,604-392-1067,,Chilliwack,49.1678869,-121.945062
Voyager Water Taxi,,250-332-5301,,,Kyuquot,50.0333334,-127.3666667
Vu-fox Music Group,crazymaker2002@msn.com,250-981-6905,,,Prince George,53.9130556,-122.7452778
Waglisla Band Store Ltd,,250-957-2373,250-957-2122,http://www.heiltsukdevco.com/hedc-business/group-of-companies,Bella Bella,52.1656077,-128.1445366
Waglisla Cablevision Ltd,,250-957-2191,250-957-2223,http://www.heiltsukdevco.com/index.php?o,Bella Bella,52.1666343,-128.1460011
Waglisla Freight Ltd,,250-957-7599,250-957-2522,http://www.heiltsukdevco.com/hedc-business/group-of-companies,Bella Bella,52.165131,-128.144839
Waglisla Hardware Ltd,,250-957-2217,250-957-2670,http://www.heiltsukdevco.com/hedc-business/group-of-companies,Bella Bella,52.165131,-128.144839
Waglisla Post Office,,250-957-2301,,http://www.heiltsukdevco.com/hedc-business/group-of-companies,Bella Bella,52.165131,-128.144839
Waglisla Shellfish Ltd,,250-957-2217,250-957-2247,http://www.heiltsukdevco.com/hedc-business/companies-services-products,Bella Bella,52.165131,-128.144839
Walk the Wild Side,wildsidetrail@gmail.com,250-670-2452,,http://www.wildsidetrail.com,Ahousaht,49.3220574,-126.185589
Walkem & Associates Law Corporation,halie@walkemandassociates.com,604-858-7788,,,Chilliwack,49.1378976,-121.9450388
Waste Management of Canada - Haisla Business Operations JV,,,,http://www.wmcanada.com/,Kitimat Village,53.9748438,-128.645748
Waterways Communications Limited Partnership (LP),,250-774-4710,,,Fort Nelson,58.8027652,-122.6935024
We Love Dirty Kitchens ,,250-532-6858,,http://welovedirtykitchens.blogspot.ca/,Duncan,48.7786112,-123.7080556
We Wai Kai Campsite,campsite@wewaikai.com,250-285-3111,,http://www.wewaikai.com/campsite,Quathiaski Cove,50.05,-125.2166667
West Coast Expeditions,info@westcoastexpeditions.com,250-338-2511,,http://www.westcoastexpeditions.com,Courtenay,49.6894445,-124.9958333
West Coast Foam & Matress,info@westcoastfoam.com,250-248-3666,,http://www.westcoastfoam.com/,Parksville,49.316764,-124.2916422
West Coast Framing,cstephens2009@gmail.com,604-682-1331,,,Vancouver,49.2768135,-123.1304904
West Coast Pile Driving 2013 Ltd,ryan@westcoastpiledriving.com,604.803.6569,,http://www.westcoastpiledriving.com,Maple Ridge,49.2377,-122.49499
Westcoast Resorts,info@westcoastresorts.com,1-800-810-8933,604-278-3120,http://www.westcoastresorts.com,Richmond,49.1779511,-123.1464879
Westek Controls Ltd.,denisw@westekcontrols.com,250-365-5666,,,Castlegar,49.3157603,-117.663837
Westhills Aggregates Limited Partnership,westhills@pib.ca,250-492-2225,250-492-6566,http://www.pibdc.ca/business/westhills-aggregates/,Penticton,49.4867607,-119.6452727
Whispering Willows Campsite,heritagevillage@xatsull.com,250-989-2311,250-989-2300,http://www.xatsull.com/Businesses/WhisperingWillowsCampsite/tabid/67/Default.aspx,Williams Lake,52.2369381,-122.0522057
White Feather Tissue Inc.,murraysam@skway.com,1-877-792-9316,,,Chilliwack ,49.1666667,-121.95
White Hot Transport Ltd.,misnek@hotmail.com,250-937-1599,,http://www.whitehottransport.com/,Parksville,49.3180556,-124.3113889
White Raven Consulting ,kelly@whiteravenconsulting.ca,250-723-6565,250-723-2295,http://www.whiteravenconsulting.ca/,Port Alberni,49.276387,-124.8822578
White River Helicopters,ann@whiteriverhelicopters.ca,250-638-1414,250-638-0888,http://www.whiteriverhelicopters.ca,Terrace,54.5163889,-128.5997222
White Star Water Taxi,,250-670-9683,,,Ahousaht,49.2527948,-126.0994881
Whitecap Campgrounds,,250-259-8227 Toll Free 1-866-259-8227,250-259-8384,http://tshalalth.yikesite.com/services/whitecap-campgrounds,Shalalth ,50.7272223,-122.2169444
Wichihew Consulting,melba@telus.net,780-227-9004,,,Gray Creek,49.6333334,-116.7833333
Wicked Welding,wickedwelding@telus.net,250-785-8537,,,Fort St John,56.2488322,-120.8308467
Wikaninnish Gallery Ltd,wickaninnish@telus.net,604-681-1057,,http://www.wickaninnishgallery.com,Vancouver,49.2722269,-123.1357361
Wildhorse Helicopters Ltd.,wildhorsehelicopters@hotmail.com,250-809-7826,250-497-6350,,Penticton,49.4859217,-119.6438355
Willetts Contracting,miles@willettscontracting.ca,604-531-1061,604-531-1603,http://www.willettscontracting.ca,Surrey,49.0597752,-122.8001421
Wind Spirit Enterprises ,allofus@windspirit.com,604-485-7572,,http://www.aprilwhite.com,Masset,49.84267813,-124.528302
Winddancer Conferences Inc.,lullasierra@yahoo.ca,604-727-4927,,http://www.firstnationshealthconferences.com,West Vancouver,49.3270916,-123.137756
Winds of Change,windsofchange@shaw.ca,250-338-5095,,http://www.windsofchangecollective.ca,Courtenay,49.6907055,-124.9994902
Wolverine Ventures,,250-774-2191,250-774-6352,,Fort Nelson,58.8055556,-122.6972222
Wya Point Resort,info@wyapoint.com,1-844-352-6188,,http://www.wyapoint.com,Uculet,48.94144525,-125.5462646
Xat'sull Heritage Village,m.schilling@xatsull.com,250-297-6502,250-989-2300,http://xatsullheritagevillage.com/,Williams Lake,52.2369381,-122.0522057
Xaxli'p Community Forest Corporation,andra@xaxlip.ca,250-256-4228,,http://www.xcfc.ca,Lillooet ,50.7344601,-121.8632754
Xaxlip Fiberglass Shop,,250-256-4844,,,Lillooet,50.6938889,-121.9336111
Xeni Gwet'in Enterprise,david@xenigwetin.ca,250-394-7021,,http://www.xenigwetin.ca/Departments/Enterprise.html,Nemiah Valley,51.48353,-123.842341
Xit'olacw Tsi'pun Grocery Store,patricia.andrew@lilwat.ca,604-894-1110,,https://www.facebook.com/tsipun,Mount Currie,50.3166667,-122.7166667
Xpert Oilfield Construction,nellie@moberlylake.net,250-788-4205,,,Moberly Lake,55.8333334,-121.7333333
Xwisten Experience Tours,tours@xwisten.ca,250-256-7844,,http://www.xwistentours.ca,Lillooet,50.7211724,-121.9274434
Yale Rd Smoke Shop,sandilynn66@hotmail.ca,604-795-5151,,,Chilliwack,49.1722496,-121.9484941
YA'YA.art,yayaheit@hotmail.ca,250-842-5125,,,Kispiox ,55.3522835,-127.6952938
Ye Olde Quilt Shoppe,yeoldequiltshoppe@theedge.ca,250-774-2773,,,Fort Nelson,58.7762981,-122.6389708
Yekooche Ecora Environmental Services,Dan.bernier@ecora.ca,250-469-9757 Ext. 1004,250-469-9757,http://ecora.ca/,Prince George,53.919887,-122.55557
Yellow Head Realty Ltd.,yellowheadrealty@telus.net,250-566-4438,250-566-4460,http://www.yellowheadrealty.com/,Valemount,52.832061,-119.2668354
Yellowhead Helicopters,yhl@yhl.ca,250-996-5699,,http://www.yhl.ca/bases/fort-st-james,Fort St James,54.3751848,-124.273836
Yenmoceetza Native Expressions,isadorecharters@hotmail.com,604-858-3862,,,Cultus Lake,49.0787073,-121.959023
Yinka Dene Economic Development Partnership,ydedlp@ydedlp.com,250-698-7307,250-698-7480,http://ydedlp.com,Burns Lake,54.2302778,-125.7644444
Your Eye Video Productions,youreye@telus.net,604-523-1513,604-523-1514,https://www.youtube.com/user/youreyeproductions,New Westminster,49.2028394,-122.9111076
You've Been Framed,dave@skawahlook.com,604-796-9129,,http://rubycreekartgallery.com/framing/,Agassiz,49.356627,-121.606203
Yucwmenl ºcwu (Caretakers of the Land) 2007 LLP,skaalid@splatsin.ca,250-838-0775,250-838-2131,,Enderby,50.5505556,-119.1394444
Yum's Catering,bertha856@hotmail.com,604-943-9470,,,Tsawwassen ,49.0353837,-123.097252
Yunesit'in Development Enterprise,rgrady@yunesitin.ca,250-394-7917,,,Hanceville,51.9194445,-123.0416667
Yuquot Cabins,admin@yuquot.ca,250-283-2015,,,Gold River,49.7813889,-126.0469444
Zig Zag Construction,ietzerza@gmail.com,250-631-9667,,,Terrace,54.6081854,-128.4149613
